Code,Close,Volume,Amount,Market,ChangesRatio
460270,12940.0,1324.0,17132560.0,KOSPI,-0.69
38380K,7130.0,571.0,4071230.0,KOSPI,0.85
0113G0,10985.0,33805.0,371347925.0,KOSPI,0.87
0224X0,9935.0,140884.0,1399682540.0,KOSPI,1.27
580087,10430.0,50.0,521500.0,KOSPI,-2.48
0133E0,9065.0,92343.0,837089295.0,KOSPI,1.45
760019,10370.0,201.0,2084370.0,KOSPI,0.1
407820,5755.0,4977.0,28642635.0,KOSPI,8.28
252650,17215.0,59706.0,1027838790.0,KOSPI,4.56
117690,20625.0,1942.0,40053750.0,KOSPI,-1.32
373490,22840.0,3060.0,69890400.0,KOSPI,15.97
520085,10250.0,1052.0,10783000.0,KOSPI,-14.97
610082,10220.0,12.0,122640.0,KOSPI,0.05
610092,10195.0,3.0,30585.0,KOSPI,0.89
610056,20320.0,2.0,40640.0,KOSPI,-0.37
610102,10160.0,3.0,30480.0,KOSPI,1.35
530064,677.0,212449.0,143827973.0,KOSPI,-4.92
385710,10125.0,55717.0,564134625.0,KOSPI,4.54
570107,4045.0,31011.0,125439495.0,KOSPI,-8.79
237440,10085.0,13589.0,137045065.0,KOSPI,-0.54
429010,20130.0,1288.0,25927440.0,KOSPI,1.44
760020,20100.0,1.0,20100.0,KOSPI,0.15
610106,10010.0,197.0,1971970.0,KOSPI,-0.79
610068,10000.0,3790.0,37900000.0,KOSPI,1.68
610105,9995.0,2.0,19990.0,KOSPI,1.73
580061,9970.0,8.0,79760.0,KOSPI,0.71
570085,9920.0,292.0,2896640.0,KOSPI,1.8
252000,18025.0,5387.0,97100675.0,KOSPI,3.38
0203D0,8980.0,29426.0,264245480.0,KOSPI,9.38
0189Z0,9870.0,9282.0,91613340.0,KOSPI,1.75
0120J0,7865.0,8343.0,65617695.0,KOSPI,3.28
084695,10760.0,2158.0,23220080.0,KOSPI,5.59
044380,762.0,319806.0,243692172.0,KOSPI,3.96
004255,1850.0,22339.0,41327150.0,KOSPI,1.37
520046,9765.0,3108.0,30349620.0,KOSPI,-1.51
498050,9730.0,2785.0,27098050.0,KOSPI,5.93
446700,8985.0,2403.0,21590955.0,KOSPI,5.96
0224D0,9630.0,143851.0,1385285130.0,KOSPI,11.01
0174R0,11290.0,5397.0,60932130.0,KOSPI,1.26
399580,9550.0,4475.0,42736250.0,KOSPI,4.95
371150,7345.0,3743.0,27492335.0,KOSPI,-0.27
375270,14650.0,1669.0,24450850.0,KOSPI,3.68
461580,13600.0,3070.0,41752000.0,KOSPI,11.7
500086,9515.0,2003.0,19058545.0,KOSPI,13.41
530141,9460.0,10.0,94600.0,KOSPI,-1.92
281990,17170.0,1166.0,20020220.0,KOSPI,2.26
0001P0,8390.0,6646.0,55759940.0,KOSPI,3.52
140570,23420.0,1722.0,40329240.0,KOSPI,10.13
570114,9360.0,304.0,2845440.0,KOSPI,-7.42
580065,9355.0,1221.0,11422455.0,KOSPI,9.8
0084D0,11680.0,8688.0,101475840.0,KOSPI,-0.38
003075,12560.0,331.0,4157360.0,KOSPI,1.62
105010,6645.0,7269.0,48302505.0,KOSPI,2.7
550099,9290.0,2250.0,20902500.0,KOSPI,1.92
001755,19510.0,635.0,12388850.0,KOSPI,1.72
395150,1809.0,37203.0,67300227.0,KOSPI,5.98
610097,9200.0,12.0,110400.0,KOSPI,1.21
550098,9195.0,43360.0,398695200.0,KOSPI,-27.71
001067,43600.0,12.0,523200.0,KOSPI,0.0
580043,18270.0,7965.0,145520550.0,KOSPI,30.36
497510,13035.0,5426.0,70727910.0,KOSPI,-3.52
341850,4560.0,2021.0,9215760.0,KOSPI,0.77
480460,9105.0,274.0,2494770.0,KOSPI,-0.33
004105,2750.0,24567.0,67559250.0,KOSPI,1.48
0191S0,12255.0,81994.0,1004836470.0,KOSPI,13.05
0166T0,10060.0,10612.0,106756720.0,KOSPI,0.05
520084,9050.0,4.0,36200.0,KOSPI,-11.4
449680,10645.0,175.0,1862875.0,KOSPI,1.62
530114,8975.0,5927.0,53194825.0,KOSPI,-4.62
570094,8930.0,12.0,107160.0,KOSPI,1.65
610034,8895.0,3.0,26685.0,KOSPI,-0.34
463690,17750.0,1120.0,19880000.0,KOSPI,-1.58
610084,8860.0,2.0,17720.0,KOSPI,1.26
610090,8855.0,218.0,1930390.0,KOSPI,1.61
610059,17605.0,1.0,17605.0,KOSPI,1.88
580085,8795.0,228.0,2005260.0,KOSPI,1.15
435540,17585.0,1615.0,28399775.0,KOSPI,0.74
500101,8765.0,1315.0,11525975.0,KOSPI,0.98
00781K,11150.0,1103.0,12298450.0,KOSPI,10.95
230480,4335.0,19623.0,85065705.0,KOSPI,1.64
301400,12320.0,31422.0,387119040.0,KOSPI,15.9
530090,2865.0,2114.0,6056610.0,KOSPI,-2.39
700033,8565.0,36602.0,313496130.0,KOSPI,8.69
497520,13150.0,5266.0,69247900.0,KOSPI,-2.38
404540,21360.0,408.0,8714880.0,KOSPI,13.89
261110,17020.0,3212.0,54668240.0,KOSPI,-1.5
500068,12150.0,2.0,24300.0,KOSPI,0.0
429980,16935.0,154.0,2607990.0,KOSPI,6.74
000225,3730.0,23848.0,88953040.0,KOSPI,0.54
0184N0,8450.0,20539.0,173554550.0,KOSPI,1.08
395280,3595.0,2637.0,9480015.0,KOSPI,0.84
490330,15340.0,5565.0,85367100.0,KOSPI,1.29
272570,107970.0,5.0,539850.0,KOSPI,0.39
487920,8405.0,2770.0,23281850.0,KOSPI,1.02
530135,8370.0,22.0,184140.0,KOSPI,-0.53
215620,15470.0,458.0,7085260.0,KOSPI,-0.77
0216K0,8340.0,37146.0,309797640.0,KOSPI,4.84
0214M0,9755.0,106.0,1034030.0,KOSPI,6.26
610095,8290.0,6667.0,55269430.0,KOSPI,2.85
0215T0,8290.0,24381.0,202118490.0,KOSPI,19.88
182490,13785.0,51.0,703035.0,KOSPI,-0.11
462340,16455.0,111.0,1826505.0,KOSPI,-1.14
700031,8225.0,803.0,6604675.0,KOSPI,2.05
217780,5285.0,415.0,2193275.0,KOSPI,0.0
225800,16030.0,393.0,6299790.0,KOSPI,-1.57
395750,20145.0,159.0,3203055.0,KOSPI,19.2
0219B0,8940.0,16627.0,148645380.0,KOSPI,14.54
700011,8035.0,1550.0,12454250.0,KOSPI,-1.11
270800,14600.0,415.0,6059000.0,KOSPI,6.53
530056,1990.0,36091.0,71821090.0,KOSPI,-2.69
610094,7870.0,4414.0,34738180.0,KOSPI,1.42
580053,15705.0,580.0,9108900.0,KOSPI,0.42
435530,15690.0,1211.0,19000590.0,KOSPI,0.48
570097,7760.0,676.0,5245760.0,KOSPI,1.97
482030,7730.0,9085.0,70227050.0,KOSPI,12.52
530142,7680.0,554.0,4254720.0,KOSPI,0.92
174350,20170.0,1883.0,37980110.0,KOSPI,0.2
0082F0,10945.0,1391.0,15224495.0,KOSPI,-0.05
437370,10940.0,2141.0,23422540.0,KOSPI,-0.55
256450,15265.0,18793.0,286875145.0,KOSPI,1.9
0094X0,8465.0,6304.0,53363360.0,KOSPI,-1.74
494210,10880.0,3956.0,43041280.0,KOSPI,0.97
189400,25355.0,15.0,380325.0,KOSPI,2.44
580044,2535.0,204464.0,518316240.0,KOSPI,-28.09
570111,37970.0,366.0,13897020.0,KOSPI,1.61
457930,25110.0,30.0,753300.0,KOSPI,11.28
0138D0,10745.0,62684.0,673539580.0,KOSPI,22.45
390400,7510.0,476.0,3574760.0,KOSPI,2.81
510027,2500.0,119195.0,297987500.0,KOSPI,-29.18
610091,14925.0,1.0,14925.0,KOSPI,1.43
0047N0,10635.0,8082.0,85952070.0,KOSPI,-1.3
402460,13525.0,157.0,2123425.0,KOSPI,3.92
570101,7410.0,155.0,1148550.0,KOSPI,-4.2
500036,3705.0,5554.0,20577570.0,KOSPI,-0.13
0172Y0,9235.0,11502.0,106220970.0,KOSPI,13.73
304670,12310.0,391.0,4813210.0,KOSPI,-0.44
225050,16315.0,1635.0,26675025.0,KOSPI,3.42
001515,3750.0,15495.0,58106250.0,KOSPI,10.29
001065,21450.0,82.0,1758900.0,KOSPI,-0.23
381570,8605.0,5522.0,47516810.0,KOSPI,7.5
0005C0,11205.0,857.0,9602685.0,KOSPI,2.8
610073,14565.0,24.0,349560.0,KOSPI,-0.72
510043,7250.0,19.0,137750.0,KOSPI,-0.28
0218K0,9620.0,1551.0,14920620.0,KOSPI,12.51
466810,4970.0,11782.0,58556540.0,KOSPI,6.31
580079,7190.0,73.0,524870.0,KOSPI,5.04
450180,11010.0,399.0,4392990.0,KOSPI,2.23
400590,14285.0,1363.0,19470455.0,KOSPI,-0.17
227570,19815.0,5527.0,109517505.0,KOSPI,3.77
610100,7125.0,12011.0,85578375.0,KOSPI,3.41
488480,12945.0,533.0,6899685.0,KOSPI,3.07
139660,8095.0,1402.0,11349190.0,KOSPI,0.56
285690,20065.0,2.0,40130.0,KOSPI,8.02
570095,6995.0,67.0,468665.0,KOSPI,2.27
0036Z0,12715.0,7136.0,90734240.0,KOSPI,-1.09
760025,9855.0,5863.0,57779865.0,KOSPI,20.99
760006,6885.0,7.0,48195.0,KOSPI,3.07
438740,30595.0,4.0,122380.0,KOSPI,9.19
33637L,1815.0,5568.0,10105920.0,KOSPI,10.0
580084,13635.0,3.0,40905.0,KOSPI,-4.21
316300,13595.0,654.0,8891130.0,KOSPI,-0.8
456200,61705.0,51.0,3146955.0,KOSPI,-1.22
530062,52.0,509245.0,26480740.0,KOSPI,-3.7
250780,2870.0,651755.0,1870536850.0,KOSPI,-13.94
326230,10520.0,27.0,284040.0,KOSPI,2.83
368680,7465.0,452.0,3374180.0,KOSPI,4.19
500067,9595.0,2.0,19190.0,KOSPI,0.0
012205,5720.0,19646.0,112375120.0,KOSPI,7.72
500098,6685.0,6.0,40110.0,KOSPI,-2.98
0102X0,9495.0,1458.0,13843710.0,KOSPI,0.64
429740,6020.0,11361.0,68393220.0,KOSPI,-0.08
244670,11020.0,467.0,5146340.0,KOSPI,4.11
139290,25430.0,63500.0,1614805000.0,KOSPI,5.85
0087F0,13145.0,3237.0,42550365.0,KOSPI,-1.9
253280,11905.0,436.0,5190580.0,KOSPI,4.43
530094,6520.0,1912.0,12466240.0,KOSPI,-13.53
570092,6520.0,2134.0,13913680.0,KOSPI,-4.33
580078,6495.0,33.0,214335.0,KOSPI,1.48
610099,6440.0,3.0,19320.0,KOSPI,2.47
530096,6380.0,38.0,242440.0,KOSPI,-2.37
219900,4535.0,2379.0,10788765.0,KOSPI,1.0
760028,4225.0,4542749.0,19193114525.0,KOSPI,-53.49
451670,12540.0,322.0,4037880.0,KOSPI,1.95
315270,19485.0,31411.0,612043335.0,KOSPI,1.86
570064,6200.0,28.0,173600.0,KOSPI,-0.32
570091,6180.0,75.0,463500.0,KOSPI,-1.9
001770,5020.0,6737.0,33819740.0,KOSPI,-3.46
0114X0,8615.0,6082.0,52396430.0,KOSPI,2.01
291890,12035.0,3204.0,38560140.0,KOSPI,7.03
610023,6015.0,26.0,156390.0,KOSPI,1.18
307510,12030.0,975.0,11729250.0,KOSPI,5.8
139240,9690.0,40227.0,389799630.0,KOSPI,6.6
570073,6000.0,15.0,90000.0,KOSPI,-5.59
138920,11830.0,464.0,5489120.0,KOSPI,0.81
0176P0,11770.0,15981.0,188096370.0,KOSPI,26.83
570098,5870.0,15645.0,91836150.0,KOSPI,3.89
530122,5855.0,738.0,4320990.0,KOSPI,0.26
289670,52135.0,390.0,20332650.0,KOSPI,0.37
004985,7930.0,2113.0,16756090.0,KOSPI,3.66
469530,9075.0,286.0,2595450.0,KOSPI,0.83
476310,10550.0,1739.0,18346450.0,KOSPI,-2.04
401590,11365.0,4942.0,56165830.0,KOSPI,0.04
400580,11495.0,5543.0,63716785.0,KOSPI,-0.26
26490K,7380.0,96.0,708480.0,KOSPI,3.51
550096,11380.0,2.0,22760.0,KOSPI,1.34
407300,10285.0,21.0,215985.0,KOSPI,5.76
314700,10265.0,210.0,2155650.0,KOSPI,2.6
570066,5635.0,220.0,1239700.0,KOSPI,-3.01
433250,22440.0,6.0,134640.0,KOSPI,17.55
413220,4645.0,32725.0,152007625.0,KOSPI,1.2
0184V0,5060.0,57637.0,291643220.0,KOSPI,10.84
267450,11080.0,10.0,110800.0,KOSPI,-0.05
432600,55275.0,4.0,221100.0,KOSPI,0.27
474390,40965.0,244.0,9995460.0,KOSPI,0.77
483020,9135.0,3634.0,33196590.0,KOSPI,1.27
530060,5460.0,401.0,2189460.0,KOSPI,0.09
499150,10890.0,132.0,1437480.0,KOSPI,3.76
500061,2720.0,21410.0,58235200.0,KOSPI,-19.76
0078V0,9880.0,338.0,3339440.0,KOSPI,2.6
0053M0,12055.0,822.0,9909210.0,KOSPI,10.55
483030,11955.0,5242.0,62668110.0,KOSPI,-2.21
261920,13350.0,248.0,3310800.0,KOSPI,0.07
004835,3830.0,6136.0,23500880.0,KOSPI,11.34
321410,10635.0,945.0,10050075.0,KOSPI,0.47
760010,7580.0,6466.0,49012280.0,KOSPI,5.94
0131A0,8140.0,2993.0,24363020.0,KOSPI,0.31
220130,6565.0,1.0,6565.0,KOSPI,3.14
000325,21450.0,148.0,3174600.0,KOSPI,2.39
411860,17355.0,1049.0,18205395.0,KOSPI,1.31
0174J0,8670.0,1.0,8670.0,KOSPI,-0.63
0128D0,7405.0,2735.0,20252675.0,KOSPI,-1.33
0015E0,10360.0,2467.0,25558120.0,KOSPI,0.83
295000,51460.0,17.0,874820.0,KOSPI,0.65
0073X0,9320.0,3470.0,32340400.0,KOSPI,-0.9
498610,8470.0,649.0,5497030.0,KOSPI,-1.11
391600,11290.0,6836.0,77178440.0,KOSPI,3.53
002995,17220.0,56774.0,977648280.0,KOSPI,-6.72
0132D0,9130.0,1155.0,10545150.0,KOSPI,-0.27
0191B0,25000.0,833.0,20825000.0,KOSPI,20.77
0154H0,8250.0,30465.0,251336250.0,KOSPI,-0.18
550070,4940.0,9.0,44460.0,KOSPI,-3.04
610029,4930.0,597.0,2943210.0,KOSPI,-5.1
0015K0,7240.0,53.0,383720.0,KOSPI,-0.41
090355,10490.0,113.0,1185370.0,KOSPI,0.67
470310,15955.0,88.0,1404040.0,KOSPI,6.83
267440,7960.0,14.0,111440.0,KOSPI,0.38
488200,10530.0,6156.0,64822680.0,KOSPI,11.72
760014,6730.0,21.0,141330.0,KOSPI,3.86
760024,9295.0,14414.0,133978130.0,KOSPI,-14.88
373790,16350.0,737.0,12049950.0,KOSPI,-1.77
530125,4550.0,10370.0,47183500.0,KOSPI,-7.8
252420,91.0,8257909.0,751469719.0,KOSPI,-38.1
244660,9030.0,18.0,162540.0,KOSPI,1.23
000145,9500.0,12.0,114000.0,KOSPI,-0.63
205720,1478.0,39094.0,57780932.0,KOSPI,-2.18
266550,17600.0,26.0,457600.0,KOSPI,1.94
0050E0,7915.0,11523.0,91204545.0,KOSPI,-2.22
009415,6170.0,10581.0,65284770.0,KOSPI,0.65
500041,800.0,4537.0,3629600.0,KOSPI,-5.33
225030,2310.0,22264.0,51429840.0,KOSPI,-1.7
238670,13035.0,1293.0,16854255.0,KOSPI,0.7
226380,5565.0,66.0,367290.0,KOSPI,2.11
488210,19320.0,972.0,18779040.0,KOSPI,24.77
334690,5940.0,5044.0,29961360.0,KOSPI,5.04
291680,7540.0,1067.0,8045180.0,KOSPI,-0.46
277650,18820.0,578.0,10877960.0,KOSPI,4.79
000545,4890.0,2973.0,14537970.0,KOSPI,0.0
005965,16420.0,1712.0,28111040.0,KOSPI,1.11
0079X0,10545.0,2664.0,28091880.0,KOSPI,0.09
227550,10845.0,3173.0,34411185.0,KOSPI,7.27
243890,6960.0,26856.0,186917760.0,KOSPI,14.85
570023,711.0,8637.0,6140907.0,KOSPI,-3.79
267490,5005.0,5495.0,27502475.0,KOSPI,2.14
291630,2600.0,144041.0,374506600.0,KOSPI,23.81
014825,13010.0,30.0,390300.0,KOSPI,1.4
007575,7380.0,373.0,2752740.0,KOSPI,1.79
454180,8125.0,408.0,3315000.0,KOSPI,-1.4
427120,4775.0,3895.0,18598625.0,KOSPI,5.06
145670,1360.0,320374.0,435708640.0,KOSPI,-18.9
014285,5220.0,1943.0,10142460.0,KOSPI,-1.88
005745,5090.0,263.0,1338670.0,KOSPI,-1.55
227560,12260.0,10619.0,130188940.0,KOSPI,-0.2
291620,5130.0,36824.0,188907120.0,KOSPI,-14.36
489010,19420.0,543.0,10545060.0,KOSPI,4.52
36328K,2435.0,2994.0,7290390.0,KOSPI,2.74
252410,1405.0,168754.0,237099370.0,KOSPI,-18.36
280940,3700.0,66925.0,247622500.0,KOSPI,-0.13
014915,4500.0,2055.0,9247500.0,KOSPI,5.88
476000,4810.0,859.0,4131790.0,KOSPI,10.45
275750,2920.0,15587.0,45514040.0,KOSPI,-13.35
253230,86.0,10208487.0,877929882.0,KOSPI,-39.01
700018,2555.0,25702.0,65668610.0,KOSPI,-27.21
500051,1270.0,121.0,153670.0,KOSPI,-5.01
491630,5335.0,16096.0,85872160.0,KOSPI,-12.11
500030,73.0,57075.0,4166475.0,KOSPI,-5.19
306530,5390.0,45698.0,246312220.0,KOSPI,30.67
580033,4915.0,2.0,9830.0,KOSPI,-2.67
000227,7400.0,4073.0,30140200.0,KOSPI,5.26
570070,2215.0,256.0,567040.0,KOSPI,-7.13
334700,3395.0,1047.0,3554565.0,KOSPI,-4.63
001525,8370.0,1638.0,13710060.0,KOSPI,-4.99
008355,6900.0,416.0,2870400.0,KOSPI,5.99
253160,195.0,3007842.0,586529190.0,KOSPI,-33.67
253240,1399.0,100732.0,140924068.0,KOSPI,-18.52
004545,4600.0,6595.0,30337000.0,KOSPI,-6.69
465620,6650.0,2226.0,14802900.0,KOSPI,-3.83
306520,2625.0,76468.0,200728500.0,KOSPI,-16.53
001527,7090.0,1333.0,9450970.0,KOSPI,-1.12
011155,6790.0,19698.0,133749420.0,KOSPI,4.14
500038,1324.0,2006.0,2655944.0,KOSPI,-2.93
002785,1429.0,38401.0,54875029.0,KOSPI,-4.8
412560,1643.0,25261.0,41503823.0,KOSPI,6.9
004415,4675.0,11947.0,55852225.0,KOSPI,-5.36
002787,3135.0,24105.0,75569175.0,KOSPI,-5.0
196170,308500.0,350320.0,108073720000.0,KOSDAQ,10.38
086520,79100.0,1339406.0,105947014600.0,KOSDAQ,12.04
247540,103500.0,497654.0,51507189000.0,KOSDAQ,7.25
277810,433000.0,266975.0,115600175000.0,KOSDAQ,16.09
036930,124500.0,2460953.0,306388648500.0,KOSDAQ,26.65
058470,64100.0,1016063.0,65129638300.0,KOSDAQ,16.12
240810,97600.0,2131726.0,208056457600.0,KOSDAQ,27.92
028300,30600.0,985406.0,30153423600.0,KOSDAQ,2.17
319660,129600.0,800235.0,103710456000.0,KOSDAQ,27.81
298380,66800.0,334501.0,22344666800.0,KOSDAQ,9.87
039030,296000.0,187285.0,55436360000.0,KOSDAQ,23.33
214450,338500.0,257179.0,87055091500.0,KOSDAQ,-2.73
000250,149600.0,312855.0,46803108000.0,KOSDAQ,15.17
141080,87500.0,322189.0,28191537500.0,KOSDAQ,12.32
440110,63400.0,875402.0,55500486800.0,KOSDAQ,29.92
222800,82900.0,858373.0,71159121700.0,KOSDAQ,29.94
214370,55600.0,104202.0,5793631200.0,KOSDAQ,12.78
087010,127800.0,182326.0,23301262800.0,KOSDAQ,5.79
145020,232500.0,34721.0,8072632500.0,KOSDAQ,3.56
403870,34600.0,4743050.0,164109530000.0,KOSDAQ,21.19
095340,129600.0,180201.0,23354049600.0,KOSDAQ,21.69
108490,183800.0,286608.0,52678550400.0,KOSDAQ,16.04
214150,41150.0,191744.0,7890265600.0,KOSDAQ,9.59
084370,112300.0,335510.0,37677773000.0,KOSDAQ,26.75
095610,130000.0,393775.0,51190750000.0,KOSDAQ,30.0
319400,21300.0,2347330.0,49998129000.0,KOSDAQ,10.08
347850,50400.0,954481.0,48105842400.0,KOSDAQ,10.28
080220,65100.0,3456815.0,225038656500.0,KOSDAQ,29.94
257720,33950.0,575787.0,19547968650.0,KOSDAQ,2.72
031980,97800.0,336089.0,32869504200.0,KOSDAQ,26.68
178320,33000.0,1014672.0,33484176000.0,KOSDAQ,18.28
058610,94600.0,2097222.0,198397201200.0,KOSDAQ,23.18
263750,33200.0,247299.0,8210326800.0,KOSDAQ,3.43
131290,186600.0,85905.0,16029873000.0,KOSDAQ,29.94
310210,110900.0,79715.0,8840393500.0,KOSDAQ,10.02
226950,94800.0,273246.0,25903720800.0,KOSDAQ,5.92
005290,39150.0,714598.0,27976511700.0,KOSDAQ,18.1
067310,29700.0,2957289.0,87831483300.0,KOSDAQ,20.0
357780,252500.0,44478.0,11230695000.0,KOSDAQ,12.47
098460,27250.0,3028076.0,82515071000.0,KOSDAQ,20.84
064760,165500.0,88495.0,14645922500.0,KOSDAQ,19.75
237690,88500.0,214779.0,19007941500.0,KOSDAQ,4.49
140410,59000.0,136283.0,8040697000.0,KOSDAQ,15.69
140860,255000.0,33964.0,8660820000.0,KOSDAQ,12.33
068760,40200.0,97880.0,3934776000.0,KOSDAQ,3.88
089970,65500.0,1151210.0,75404255000.0,KOSDAQ,29.45
041510,68400.0,110044.0,7527009600.0,KOSDAQ,2.7
032820,9030.0,4159242.0,37557955260.0,KOSDAQ,16.67
089030,41450.0,1268637.0,52585003650.0,KOSDAQ,29.94
035900,43200.0,232797.0,10056830400.0,KOSDAQ,2.86
007390,22000.0,482444.0,10613768000.0,KOSDAQ,-3.51
096530,26900.0,259907.0,6991498300.0,KOSDAQ,6.96
290650,51900.0,500236.0,25962248400.0,KOSDAQ,0.78
060370,26350.0,114236.0,3010118600.0,KOSDAQ,11.65
010170,8530.0,9615570.0,82020812100.0,KOSDAQ,19.13
0009K0,20300.0,190727.0,3871758100.0,KOSDAQ,13.41
420770,103500.0,273351.0,28291828500.0,KOSDAQ,22.92
083650,40300.0,242284.0,9764045200.0,KOSDAQ,16.47
082920,27500.0,386656.0,10633040000.0,KOSDAQ,12.24
131970,64100.0,518039.0,33206299900.0,KOSDAQ,23.75
437730,37650.0,729821.0,27477760650.0,KOSDAQ,15.49
030530,15280.0,871949.0,13323380720.0,KOSDAQ,14.03
039200,30050.0,169510.0,5093775500.0,KOSDAQ,5.81
218410,42700.0,337256.0,14400831200.0,KOSDAQ,20.96
078600,70900.0,129036.0,9148652400.0,KOSDAQ,13.62
950160,13000.0,2494631.0,32430203000.0,KOSDAQ,11.4
003380,9600.0,615123.0,5905180800.0,KOSDAQ,7.87
043260,14940.0,1620683.0,24213004020.0,KOSDAQ,26.08
166090,52600.0,186123.0,9790069800.0,KOSDAQ,21.9
195940,36100.0,159096.0,5743365600.0,KOSDAQ,3.44
127120,28950.0,83428.0,2415240600.0,KOSDAQ,4.32
475830,44600.0,122891.0,5480938600.0,KOSDAQ,17.99
323280,31250.0,527893.0,16496656250.0,KOSDAQ,29.94
491000,37450.0,234913.0,8797491850.0,KOSDAQ,24.42
458870,23750.0,207966.0,4939192500.0,KOSDAQ,9.45
031330,9010.0,1524351.0,13734402510.0,KOSDAQ,19.34
101490,40850.0,383112.0,15650125200.0,KOSDAQ,19.27
293490,7970.0,356774.0,2843488780.0,KOSDAQ,6.27
241710,78800.0,154617.0,12183819600.0,KOSDAQ,-1.5
036540,4870.0,4227803.0,20589400610.0,KOSDAQ,25.35
065350,29000.0,271710.0,7879590000.0,KOSDAQ,16.7
347700,15400.0,994064.0,15308585600.0,KOSDAQ,18.92
086450,17500.0,233437.0,4085147500.0,KOSDAQ,2.1
083450,42850.0,259142.0,11104234700.0,KOSDAQ,19.19
085660,8450.0,295347.0,2495682150.0,KOSDAQ,5.23
204270,13250.0,279704.0,3706078000.0,KOSDAQ,18.2
038500,7010.0,836718.0,5865393180.0,KOSDAQ,11.09
213420,30000.0,179737.0,5392110000.0,KOSDAQ,11.94
090710,6190.0,2544430.0,15750021700.0,KOSDAQ,11.53
388720,62300.0,46231.0,2880191300.0,KOSDAQ,11.25
032190,18770.0,109594.0,2057079380.0,KOSDAQ,12.13
056190,20000.0,137487.0,2749740000.0,KOSDAQ,11.54
122870,38150.0,101186.0,3860245900.0,KOSDAQ,2.55
281740,10840.0,341670.0,3703702800.0,KOSDAQ,12.33
014620,26750.0,317952.0,8505216000.0,KOSDAQ,2.29
232140,8640.0,1158630.0,10010563200.0,KOSDAQ,21.01
099320,64300.0,70081.0,4506208300.0,KOSDAQ,11.63
417200,10350.0,719296.0,7444713600.0,KOSDAQ,14.75
388210,72200.0,56446.0,4075401200.0,KOSDAQ,20.53
328130,9250.0,317822.0,2939853500.0,KOSDAQ,8.57
035760,31350.0,51049.0,1600386150.0,KOSDAQ,3.13
476830,24150.0,314331.0,7591093650.0,KOSDAQ,17.23
137400,28300.0,147511.0,4174561300.0,KOSDAQ,10.33
100790,12500.0,505820.0,6322750000.0,KOSDAQ,18.71
033100,41300.0,217733.0,8992372900.0,KOSDAQ,13.15
252990,10980.0,854258.0,9379752840.0,KOSDAQ,21.06
074600,24700.0,373391.0,9222757700.0,KOSDAQ,19.61
253450,21600.0,46806.0,1011009600.0,KOSDAQ,2.61
445680,37550.0,84430.0,3170346500.0,KOSDAQ,7.9
036830,31000.0,48659.0,1508429000.0,KOSDAQ,14.81
093320,129700.0,10121.0,1312693700.0,KOSDAQ,-0.99
079940,47000.0,14892.0,699924000.0,KOSDAQ,-0.21
019210,16910.0,1431025.0,24198632750.0,KOSDAQ,21.31
115180,16660.0,112785.0,1878998100.0,KOSDAQ,12.19
189300,58200.0,129583.0,7541730600.0,KOSDAQ,18.17
006730,9720.0,290831.0,2826877320.0,KOSDAQ,2.32
041830,46200.0,91248.0,4215657600.0,KOSDAQ,-0.96
032500,14320.0,195215.0,2795478800.0,KOSDAQ,15.86
119850,36600.0,1055703.0,38638729800.0,KOSDAQ,23.03
171090,59300.0,95231.0,5647198300.0,KOSDAQ,19.8
090360,61400.0,207473.0,12738842200.0,KOSDAQ,19.46
225570,9020.0,169726.0,1530928520.0,KOSDAQ,4.76
102710,41500.0,100808.0,4183532000.0,KOSDAQ,18.91
466100,23200.0,346527.0,8039426400.0,KOSDAQ,13.73
053800,53000.0,58174.0,3083222000.0,KOSDAQ,0.19
052400,39700.0,62805.0,2493358500.0,KOSDAQ,7.88
399720,48450.0,468617.0,22704493650.0,KOSDAQ,14.81
251970,46100.0,80784.0,3724142400.0,KOSDAQ,-0.65
048410,5900.0,1097497.0,6475232300.0,KOSDAQ,11.95
023160,21800.0,214060.0,4666508000.0,KOSDAQ,4.06
161580,24000.0,232660.0,5583840000.0,KOSDAQ,19.11
094170,26900.0,278299.0,7486243100.0,KOSDAQ,15.2
490470,16490.0,538669.0,8882651810.0,KOSDAQ,28.73
067160,48000.0,35756.0,1716288000.0,KOSDAQ,-0.52
044490,27450.0,254518.0,6986519100.0,KOSDAQ,29.79
112040,15990.0,262439.0,4196399610.0,KOSDAQ,12.53
041960,7290.0,177879.0,1296737910.0,KOSDAQ,7.21
037460,32550.0,96681.0,3146966550.0,KOSDAQ,11.66
045100,30300.0,92173.0,2792841900.0,KOSDAQ,12.43
086900,72000.0,11136.0,801792000.0,KOSDAQ,1.69
053610,57700.0,53209.0,3070159300.0,KOSDAQ,19.46
397030,22150.0,119583.0,2648763450.0,KOSDAQ,13.65
222080,6640.0,770138.0,5113716320.0,KOSDAQ,11.78
050890,8470.0,844162.0,7150052140.0,KOSDAQ,14.3
376900,32150.0,376940.0,12118621000.0,KOSDAQ,20.41
383310,23850.0,404833.0,9655267050.0,KOSDAQ,14.94
046890,8510.0,490769.0,4176444190.0,KOSDAQ,15.0
211050,9990.0,115245.0,1151297550.0,KOSDAQ,5.27
476060,10820.0,323305.0,3498160100.0,KOSDAQ,13.77
121600,39950.0,77679.0,3103276050.0,KOSDAQ,12.22
